n,max_flow,electrical_alg,ratio
2811,7.175414887,7.175414887,1
2812,5.527808613,5.527808613,1
2814,5.61618654,5.61618654,1
2817,6.319832645,6.319832645,1
2818,7.428058943,7.428058943,1
2819,6.237713367,6.237713367,1
2823,6.637464097,6.637464097,1
2827,7.058230933,7.058230933,1
2829,7.461318161,7.461318161,1
2830,5.673545764,5.673545764,1
2831,5.245818883,5.245818883,1
2834,5.813056984,5.813056984,1
2835,5.098101311,5.098101311,1
2840,5.886377217,5.886377217,1
2840,7.455367742,7.455367742,1
2841,6.863771418,6.863771418,1
2844,7.435734344,7.435734344,1
2845,7.010398116,7.010398116,1
2847,5.24229948,5.24229948,1
2848,5.94145924,5.94145924,1
2849,5.979538703,5.979538703,1
2851,4.883735345,4.883735345,1
2851,4.883735345,4.883735345,1
2852,5.555331792,5.555331792,1
2853,6.296805466,6.296805466,1
2854,5.111494519,5.111494519,1
2856,4.933370617,4.933370617,1
2857,5.429104428,5.429104428,1
2863,4.997212561,4.997212561,1
2866,4.71503666,4.71503666,1
2867,6.51100273,6.51100273,1
2867,6.210156059,6.210156059,1
2870,4.858575479,4.858575479,1
2871,5.28642436,5.28642436,1
2872,5.833080098,5.833080098,1
2874,5.234991409,5.234991409,1
2874,5.511912017,5.511912017,1
2876,6.178392139,6.178392139,1
2877,5.485445255,5.485445255,1
2878,4.943636645,4.943636645,1
2878,5.358509935,5.358509935,1
2880,5.983753254,5.983753254,1
2880,5.239762138,5.239762138,1
2881,6.406480584,6.406480584,1
2882,6.928602309,6.928602309,1
2882,6.330038386,6.330038386,1
2883,6.330569148,6.330569148,1
2883,5.868402742,5.868402742,1
2884,3.566953475,3.566953475,1
2885,7.124112973,7.124112973,1
2885,4.572747957,4.572747957,1
2886,6.331755194,6.331755194,1
2888,7.015049247,7.015049247,1
2892,7.37160657,7.37160657,1
2893,6.235273368,6.235273368,1
2893,6.263279967,6.263279967,1
2894,4.936777268,4.936777268,1
2895,6.445015004,6.445015004,1
2895,5.891116098,5.891116098,1
2897,6.614396643,6.614396643,1
2901,6.855321482,6.855321482,1
2902,6.779186404,6.779186404,1
2908,4.59128474,4.59128474,1
2909,6.549547338,6.549547338,1
2911,5.701863514,5.701863514,1
2911,6.600164982,6.600164982,1
2912,7.201472103,7.201472103,1
2914,6.798498577,6.798498577,1
2915,5.301361382,5.301361382,1
2915,6.967660264,6.967660264,1
2916,5.210922625,5.210922625,1
2917,7.071679591,7.071679591,1
2922,6.405252958,6.405252958,1
2923,5.422214782,5.422214782,1
2926,5.879493501,5.879493501,1
2926,5.107761094,5.107761094,1
2928,6.761880783,6.761880783,1
2928,6.002331042,6.002331042,1
2928,6.44065514,6.44065514,1
2930,6.720146907,6.720146907,1
2931,4.928384378,4.928384378,1
2931,5.79257665,5.79257665,1
2932,5.351778082,5.351778082,1
2934,5.827645382,5.827645382,1
2934,4.733949566,4.733949566,1
2936,6.322713707,6.322713707,1
2936,4.947500342,4.947500342,1
2937,5.531549796,5.531549796,1
2938,6.154165029,6.154165029,1
2938,5.580866514,5.580866514,1
2939,4.947684169,4.947684169,1
2940,5.350926521,5.350926521,1
2944,4.900121281,4.900121281,1
2947,6.249396468,6.249396468,1
2951,7.258501127,7.258501127,1
2955,6.227297068,6.227297068,1
2960,7.40205776,7.40205776,1
2961,5.97759294,5.97759294,1
2961,4.863532493,4.863532493,1
2962,5.619911233,5.619911233,1
2962,7.458244414,7.458244414,1
2963,6.468482639,6.468482639,1
2963,7.00930783,7.00930783,1
2965,6.332829541,6.332829541,1
2965,6.294812163,6.294812163,1
2966,7.45128719,7.45128719,1
2969,6.489689167,6.489689167,1
2970,4.886834626,4.886834626,1
2973,5.698107313,5.698107313,1
2980,5.402636802,5.402636802,1
2981,4.419415941,4.419415941,1
2982,5.768190877,5.768190877,1
2983,6.543929484,6.543929484,1
2984,6.392117786,6.392117786,1
2987,7.333945446,7.333945446,1
2989,7.322918854,7.322918854,1
2990,8.419280371,8.419280371,1
2990,5.664795215,5.664795215,1
2991,5.796268526,5.796268526,1
2992,6.773665162,6.773665162,1
2993,6.473194877,6.473194877,1
3000,5.192108413,5.192108413,1
3003,7.972422757,7.972422757,1
3008,6.70522021,6.70522021,1
3010,4.968970334,4.968970334,1
3011,5.80236937,5.80236937,1
3013,6.181322787,6.181322787,1
3027,4.691756897,4.691756897,1
3030,8.167739193,8.167739193,1
3034,6.111911973,6.111911973,1
3037,6.845941126,6.845941126,1
3037,6.937386304,6.937386304,1
3040,6.5452482,6.5452482,1
3044,5.848395178,5.848395178,1
3050,5.287619836,5.287619836,1
3050,5.456032958,5.456032958,1
3050,5.223569651,5.223569651,1
3051,10.09782442,10.09782442,1
3056,6.020409452,6.020409452,1
3058,6.340756592,6.340756592,1
3059,5.63936733,5.63936733,1
3062,7.402369045,7.402369045,1
3065,6.411064892,6.411064892,1
3066,6.178980015,6.178980015,1
3069,5.17306768,5.17306768,1
3069,6.35164618,6.35164618,1
3071,6.025498325,6.025498325,1
3074,5.605462366,5.605462366,1
3074,6.818789117,6.818789117,1
3075,6.125822897,6.125822897,1
3080,6.076218292,6.076218292,1
3083,7.765114335,7.765114335,1
3084,5.910368976,5.910368976,1
3084,6.365907422,6.365907422,1
3085,5.2091732,5.2091732,1
3087,4.714236209,4.714236209,1
3087,5.615699968,5.615699968,1
3088,6.402203361,6.402203361,1
3088,7.374002503,7.374002503,1
3090,6.466325065,6.466325065,1
3092,6.963038227,6.963038227,1
3093,4.745065825,4.745065825,1
3094,6.771009112,6.771009112,1
3095,6.368540835,6.368540835,1
3099,6.745882936,6.745882936,1
3099,4.557175792,4.557175792,1
3100,7.02397653,7.02397653,1
3102,7.82650589,7.82650589,1
3103,5.770722501,5.770722501,1
3106,5.517549233,5.517549233,1
3110,6.741056222,6.741056222,1
3111,7.801684657,7.801684657,1
3113,7.060138595,7.060138595,1
3116,5.67886166,5.67886166,1
3118,6.02591498,6.02591498,1
3118,8.324895471,8.324895471,1
3122,6.046595534,6.046595534,1
3132,5.377390513,5.377390513,1
3132,6.199361448,6.199361448,1
3132,5.566742303,5.566742303,1
3136,5.213307097,5.213307097,1
3137,6.388434292,6.388434292,1
3139,5.770286077,5.770286077,1
3141,5.838892898,5.838892898,1
3142,6.459576384,6.459576384,1
3143,6.213405242,6.213405242,1
3145,3.640456817,3.640456817,1
3146,5.811185921,5.811185921,1
3148,7.0670567,7.0670567,1
3150,6.391526428,6.391526428,1
3150,7.246135855,7.246135855,1
3150,6.560960805,6.560960805,1
3151,6.152068427,6.152068427,1
3152,6.48245557,6.48245557,1
3155,6.559104834,6.559104834,1
3156,5.854000267,5.854000267,1
3159,6.439782622,6.439782622,1
3160,7.70509283,7.70509283,1
3169,6.264769264,6.264769264,1
3169,6.934074868,6.934074868,1
3169,4.960459443,4.960459443,1
3170,6.207594186,6.207594186,1
3172,4.551043003,4.551043003,1
3178,5.025023105,5.025023105,1
3178,6.14764194,6.14764194,1
3179,5.508345332,5.508345332,1
3182,6.551725676,6.551725676,1
3183,5.391866243,5.391866243,1
3187,7.520067522,7.520067522,1
3188,5.276117421,5.276117421,1
3190,7.320884444,7.320884444,1
3191,4.763522063,4.763522063,1
3193,7.356279081,7.356279081,1
3197,6.374310265,6.374310265,1
3198,6.620696272,6.620696272,1
3200,5.962168917,5.962168917,1
3202,4.961885769,4.961885769,1
3203,6.294465869,6.294465869,1
3206,7.056660576,7.056660576,1
3211,5.644697017,5.644697017,1
3211,6.177972784,6.177972784,1
3214,6.017622794,6.017622794,1
3215,6.947059289,6.947059289,1
3216,5.627629814,5.627629814,1
3216,6.285866294,6.285866294,1
3216,5.621048696,5.621048696,1
3216,6.931494636,6.931494636,1
3217,5.670078285,5.670078285,1
3217,6.405412507,6.405412507,1
3219,5.85893782,5.85893782,1
3221,7.298207224,7.298207224,1
3226,5.160534528,5.160534528,1
3227,5.915397709,5.915397709,1
3228,5.926305136,5.926305136,1
3230,5.871799151,5.871799151,1
3236,7.268107461,7.268107461,1
3236,4.892925899,4.892925899,1
3240,6.893488222,6.893488222,1
3245,7.145261689,7.145261689,1
3245,7.145261689,7.145261689,1
3246,5.663354614,5.663354614,1
3246,5.271825546,5.271825546,1
3249,6.465437642,6.465437642,1
3256,6.689113438,6.689113438,1
3257,6.386300774,6.386300774,1
3257,5.898243439,5.898243439,1
3257,4.598015018,4.598015018,1
3260,5.339249463,5.339249463,1
3261,6.48510221,6.48510221,1
3262,5.901330641,5.901330641,1
3266,6.177584135,6.177584135,1
3268,5.537426566,5.537426566,1
3272,4.337570929,4.337570929,1
3274,6.892945571,6.892945571,1
3279,4.995266429,4.995266429,1
3285,6.691608385,6.691608385,1
3287,6.273184261,6.273184261,1
3288,4.428180384,4.428180384,1
3289,5.246091239,5.246091239,1
3290,5.028410051,5.028410051,1
3290,6.192619911,6.192619911,1
3290,6.2138108,6.2138108,1
3293,5.22875445,5.22875445,1
3294,8.916665318,8.916665318,1
3295,6.130106207,6.130106207,1
3295,5.676687742,5.676687742,1
3296,5.032105393,5.032105393,1
3298,6.569031642,6.569031642,1
3299,5.332182437,5.332182437,1
3300,5.637753254,5.637753254,1
3301,6.035124081,6.035124081,1
3303,4.773153693,4.773153693,1
3305,5.242919965,5.242919965,1
3309,4.812684813,4.812684813,1
3310,5.887453209,5.887453209,1
3313,6.321384424,6.321384424,1
3314,7.03816515,7.03816515,1
3314,6.257413455,6.257413455,1
3314,5.693016939,5.693016939,1
3314,5.74193025,5.74193025,1
3315,6.033128617,6.033128617,1
3316,5.43925372,5.43925372,1
3317,6.968257773,6.968257773,1
3318,5.170224133,5.170224133,1
3323,6.201507586,6.201507586,1
3332,6.50605256,6.50605256,1
3333,6.041070705,6.041070705,1
3334,5.633326518,5.633326518,1
3335,5.764626238,5.764626238,1
3336,5.778132029,5.778132029,1
3337,5.875032676,5.875032676,1
3337,6.042957255,6.042957255,1
3339,6.603096954,6.603096954,1
3340,8.412504099,8.412504099,1
3346,5.169772746,5.169772746,1
3348,6.387002948,6.387002948,1
3349,5.939980343,5.939980343,1
3351,5.816227123,5.816227123,1
3359,5.576045852,5.576045852,1
3359,5.301348836,5.301348836,1
3362,6.036021008,6.036021008,1
3363,6.854357824,6.854357824,1
3364,6.036297727,6.036297727,1
3372,5.521913544,5.521913544,1
3373,5.160846659,5.160846659,1
3373,7.04584883,7.04584883,1
3375,5.094477918,5.094477918,1
3376,9.43027453,9.43027453,1
3376,5.875597165,5.875597165,1
3379,6.160390989,6.160390989,1
3380,5.051365731,5.051365731,1
3381,5.749890623,5.749890623,1
3382,6.385874245,6.385874245,1
3383,5.718642986,5.718642986,1
3387,6.050180368,6.050180368,1
3388,6.261588969,6.261588969,1
3390,5.30279408,5.30279408,1
3393,5.26647497,5.26647497,1
3393,5.546444885,5.546444885,1
3397,5.957205425,5.957205425,1
3399,6.560902503,6.560902503,1
3399,6.92537644,6.92537644,1
3400,6.330455811,6.330455811,1
3400,4.67707877,4.67707877,1
3400,6.350540597,6.350540597,1
3402,7.442977523,7.442977523,1
3403,5.682188405,5.682188405,1
3405,5.872763166,5.872763166,1
3407,6.814795827,6.814795827,1
3412,8.037631223,8.037631223,1
3412,5.228971715,5.228971715,1
3413,5.043345303,5.043345303,1
3413,6.409317705,6.409317705,1
3421,6.129160428,6.129160428,1
3424,6.760837418,6.760837418,1
3426,5.949163933,5.949163933,1
3426,6.281256342,6.281256342,1
3427,6.223390594,6.223390594,1
3427,3.481736239,3.481736239,1
3429,6.138261228,6.138261228,1
3431,6.62569936,6.62569936,1
3431,6.135284793,6.135284793,1
3433,5.95313615,5.95313615,1
3433,5.324888661,5.324888661,1
3435,6.787042478,6.787042478,1
3438,5.190519905,5.190519905,1
3438,5.54316909,5.54316909,1
3444,6.478600998,6.478600998,1
3444,6.422315737,6.422315737,1
3445,6.60705035,6.60705035,1
3446,5.486813392,5.486813392,1
3446,6.605766209,6.605766209,1
3446,6.019003913,6.019003913,1
3454,6.605645521,6.605645521,1
3454,5.209212902,5.209212902,1
3455,6.826508223,6.826508223,1
3456,6.403638073,6.403638073,1
3456,6.531366084,6.531366084,1
3459,7.916593924,7.916593924,1
3461,5.92984989,5.92984989,1
3462,6.010476591,6.010476591,1
3462,6.950301824,6.950301824,1
3462,5.879979295,5.879979295,1
3464,6.600714773,6.600714773,1
3465,4.822549762,4.822549762,1
3467,4.14341655,4.14341655,1
3467,5.411149795,5.411149795,1
3470,5.367739598,5.367739598,1
3471,6.503877924,6.503877924,1
3472,6.018601912,6.018601912,1
3472,4.86055226,4.86055226,1
3474,7.570529274,7.570529274,1
3476,6.917462562,6.917462562,1
3478,5.995623212,5.995623212,1
3479,6.187092463,6.187092463,1
3479,6.927005597,6.927005597,1
3480,5.363879006,5.363879006,1
3480,6.220235258,6.220235258,1
3485,5.363865474,5.363865474,1
3486,5.162319057,5.162319057,1
3487,6.470171816,6.470171816,1
3488,5.854370394,5.854370394,1
3488,5.754407185,5.754407185,1
3489,7.370788371,7.370788371,1
3492,6.17739971,6.17739971,1
3492,6.374877064,6.374877064,1
3492,5.778426512,5.778426512,1
3500,6.065075029,6.065075029,1
3500,6.065075029,6.065075029,1
3501,5.968585009,5.968585009,1
3510,6.783771151,6.783771151,1
3512,5.507971413,5.507971413,1
3522,7.19721285,7.19721285,1
3523,5.098350499,5.098350499,1
3524,7.46884968,7.46884968,1
3524,5.739259417,5.739259417,1
3524,4.950374736,4.950374736,1
3525,6.163686029,6.163686029,1
3527,17.41932187,17.41932187,1
3530,6.311965759,6.311965759,1
3531,4.590052749,4.590052749,1
3533,6.700465508,6.700465508,1
3535,6.439014265,6.439014265,1
3537,4.884827614,4.884827614,1
3537,5.713659191,5.713659191,1
3539,6.568536441,6.568536441,1
3541,6.173895625,6.173895625,1
3541,5.79057285,5.79057285,1
3542,8.053639301,8.053639301,1
3551,4.854913421,4.854913421,1
3553,5.258188569,5.258188569,1
3555,5.762138635,5.762138635,1
3556,4.963925341,4.963925341,1
3558,6.829565581,6.829565581,1
3561,5.639561613,5.639561613,1
3561,5.142790564,5.142790564,1
3563,4.469780898,4.469780898,1
3567,6.545562673,6.545562673,1
3570,5.764858682,5.764858682,1
3573,6.664831332,6.664831332,1
3573,6.908968911,6.908968911,1
3574,5.698560405,5.698560405,1
3574,6.209168171,6.209168171,1
3577,6.529647579,6.529647579,1
3577,6.529647579,6.529647579,1
3579,5.916052528,5.916052528,1
3580,5.37229673,5.37229673,1
3585,5.23625024,5.23625024,1
3587,5.965081557,5.965081557,1
3588,5.352816129,5.352816129,1
3589,6.406054829,6.406054829,1
3590,5.877973647,5.877973647,1
3591,4.620559479,4.620559479,1
3592,4.99736315,4.99736315,1
3593,6.221333036,6.221333036,1
3596,6.547709895,6.547709895,1
3596,6.68849152,6.68849152,1
3596,4.369484338,4.369484338,1
3596,6.307892628,6.307892628,1
3597,5.473610566,5.473610566,1
3601,6.661608153,6.661608153,1
3602,7.502465254,7.502465254,1
3602,7.366968278,7.366968278,1
3603,4.970251351,4.970251351,1
3603,7.126053696,7.126053696,1
3605,6.077920178,6.077920178,1
3609,6.117327546,6.117327546,1
3609,5.73905417,5.73905417,1
3612,4.39951993,4.39951993,1
3613,6.625406701,6.625406701,1
3615,6.612977387,6.612977387,1
3616,6.351908042,6.351908042,1
3616,6.317896656,6.317896656,1
3619,5.769481853,5.769481853,1
3620,6.38363461,6.38363461,1
3623,5.024206639,5.024206639,1
3623,5.312386229,5.312386229,1
3623,5.046619587,5.046619587,1
3624,5.959428323,5.959428323,1
3625,4.678820091,4.678820091,1
3625,5.568679402,5.568679402,1
3625,6.102051046,6.102051046,1
3627,5.173907315,5.173907315,1
3627,6.847840673,6.847840673,1
3628,5.988719635,5.988719635,1
3633,6.907029145,6.907029145,1
3635,6.527972318,6.527972318,1
3635,7.098397069,7.098397069,1
3636,7.210241106,7.210241106,1
3640,6.403993488,6.403993488,1
3644,5.99914726,5.99914726,1
3644,6.298708632,6.298708632,1
3645,6.70915069,6.70915069,1
3646,5.15281831,5.15281831,1
3646,6.692026718,6.692026718,1
3649,6.308822728,6.308822728,1
3653,5.504528096,5.504528096,1
3657,5.784625297,5.784625297,1
3658,5.805615672,5.805615672,1
3664,5.853783493,5.853783493,1
3665,6.636581683,6.636581683,1
3669,5.708452002,5.708452002,1
3673,4.374814477,4.374814477,1
3675,6.920375693,6.920375693,1
3676,5.779131385,5.779131385,1
3678,7.06693343,7.06693343,1
3678,5.107707145,5.107707145,1
3679,6.729262373,6.729262373,1
3680,6.480865731,6.480865731,1
3681,6.050333901,6.050333901,1
3681,6.046872587,6.046872587,1
3685,4.88044914,4.88044914,1
3689,5.986186025,5.986186025,1
3689,5.128075449,5.128075449,1
3690,5.080569128,5.080569128,1
3690,6.219022835,6.219022835,1
3692,5.761241839,5.761241839,1
3694,5.424752076,5.424752076,1
3696,6.907824394,6.907824394,1
3698,13.10132869,13.10132869,1
3700,5.351626043,5.351626043,1
3701,4.597520705,4.597520705,1
3705,6.073496115,6.073496115,1
3707,5.611038547,5.611038547,1
3716,6.149092461,6.149092461,1
3718,5.966538294,5.966538294,1
3718,5.755077814,5.755077814,1
3721,4.950427618,4.950427618,1
3723,6.010016366,6.010016366,1
3723,5.215745527,5.215745527,1
3728,6.148604029,6.148604029,1
3729,6.234983347,6.234983347,1
3732,5.033156996,5.033156996,1
3734,6.669630021,6.669630021,1
3734,6.403801674,6.403801674,1
3735,6.128972827,6.128972827,1
3738,5.892095989,5.892095989,1
3739,5.610849222,5.610849222,1
3740,6.266199416,6.266199416,1
3742,5.677993252,5.677993252,1
3746,4.952626723,4.952626723,1
3752,6.08568121,6.08568121,1
3752,4.647800109,4.647800109,1
3757,6.348975954,6.348975954,1
3759,5.854570422,5.854570422,1
3759,7.351390267,7.351390267,1
3766,6.392856953,6.392856953,1
3768,6.158606129,6.158606129,1
3769,6.031054601,6.031054601,1
3771,6.49142768,6.49142768,1
3774,5.999181804,5.999181804,1
3775,4.513805296,4.513805296,1
3778,5.656004556,5.656004556,1
3778,5.267129763,5.267129763,1
3778,4.262802679,4.262802679,1
3779,6.024290872,6.024290872,1
3781,5.727571621,5.727571621,1
3781,6.399011557,6.399011557,1
3782,5.275655653,5.275655653,1
3784,6.738345194,6.738345194,1
3784,5.823713137,5.823713137,1
3786,5.567364278,5.567364278,1
3787,6.075593765,6.075593765,1
3788,5.51260828,5.51260828,1
3788,6.604870247,6.604870247,1
3789,6.113764214,6.113764214,1
3790,6.88531369,6.88531369,1
3792,4.637798472,4.637798472,1
3792,5.970943925,5.970943925,1
3792,6.458715871,6.458715871,1
3795,5.076570587,5.076570587,1
3796,6.418480915,6.418480915,1
3796,5.536247037,5.536247037,1
3800,7.235272823,7.235272823,1
3803,6.561635198,6.561635198,1
3804,5.085516903,5.085516903,1
3805,6.231732061,6.231732061,1
3807,6.908192817,6.908192817,1
3808,5.888954365,5.888954365,1
3808,6.061164214,6.061164214,1
3808,6.431208556,6.431208556,1
3809,6.818758219,6.818758219,1
3813,4.559784926,4.559784926,1
3817,5.522548372,5.522548372,1
3819,5.40494384,5.40494384,1
3819,5.787506944,5.787506944,1
3822,4.89779009,4.89779009,1
3822,6.988001629,6.988001629,1
3823,7.182141544,7.182141544,1
3823,6.861398054,6.861398054,1
3824,5.265930366,5.265930366,1
3825,6.047961803,6.047961803,1
3827,6.991909419,6.991909419,1
3827,5.153866142,5.153866142,1
3830,6.56769942,6.56769942,1
3831,5.468193665,5.468193665,1
3835,7.095730596,7.095730596,1
3835,5.890216647,5.890216647,1
3836,6.288861666,6.288861666,1
3837,6.363808001,6.363808001,1
3838,5.438524049,5.438524049,1
3839,5.860026309,5.860026309,1
3840,5.747268074,5.747268074,1
3840,6.004659424,6.004659424,1
3842,5.258469415,5.258469415,1
3857,4.47091743,4.47091743,1
3857,5.351367624,5.351367624,1
3858,4.935823074,4.935823074,1
3861,7.046759294,7.046759294,1
3864,6.186092765,6.186092765,1
3867,5.858167641,5.858167641,1
3868,7.256848015,7.256848015,1
3870,6.451793531,6.451793531,1
3873,6.816872559,6.816872559,1
3874,6.586493845,6.586493845,1
3876,7.443356826,7.443356826,1
3876,5.461058489,5.461058489,1
3877,6.514698456,6.514698456,1
3880,5.603630492,5.603630492,1
3880,6.278600511,6.278600511,1
3883,5.994641198,5.994641198,1
3890,7.195868566,7.195868566,1
3890,5.224306582,5.224306582,1
3890,5.95350889,5.95350889,1
3890,4.618610597,4.618610597,1
3890,7.211590837,7.211590837,1
3891,5.053714194,5.053714194,1
3891,6.616159899,6.616159899,1
3892,6.034212026,6.034212026,1
3894,5.424891022,5.424891022,1
3894,6.181265229,6.181265229,1
3896,7.917386716,7.917386716,1
3897,7.227855904,7.227855904,1
3898,5.651668433,5.651668433,1
3899,5.243652727,5.243652727,1
3900,4.716224633,4.716224633,1
3901,6.562910735,6.562910735,1
3904,7.065869038,7.065869038,1
3906,5.894070898,5.894070898,1
3910,4.709820166,4.709820166,1
3913,5.46778061,5.46778061,1
3916,4.693780024,4.693780024,1
3916,5.29137681,5.29137681,1
3918,5.703681439,5.703681439,1
3918,5.8417712,5.8417712,1
3921,6.871045518,6.871045518,1
3926,4.969649388,4.969649388,1
3928,6.467161953,6.467161953,1
3930,5.315186257,5.315186257,1
3931,6.189782808,6.189782808,1
3931,5.627099152,5.627099152,1
3934,10.97784045,10.97784045,1
3934,6.129544133,6.129544133,1
3935,4.779375466,4.779375466,1
3936,6.386705147,6.386705147,1
3940,5.618983117,5.618983117,1
3941,6.048808945,6.048808945,1
3943,6.934963599,6.934963599,1
3948,6.491957489,6.491957489,1
3951,6.287982947,6.287982947,1
3951,5.565525269,5.565525269,1
3953,6.390303322,6.390303322,1
